trans_id,sender_iban,receiver_iban,amount,timestamp,ip_address,merchant_cat
TXN-6610,FR7308763374910437178931586,FR2179623275427437462268457,1541.27,2025-04-30 14:17:55,184.23.96.255,Restaurant
TXN-8370,FR9895545794122342877973753,FR1079484107146309498227931,"2405,55",2025-06-21 02:45:30,70.4.129.1,Unknown
TXN-9493,FR4940232663925120255422114,FR6436850438566995222110667,6690.72,2025-10-25 18:10:30,32.243.161.84,Supermarket
TXN-8676,FR3930486500873056037618112,FR6794346163967081178632224,7151.76,2025-09-11 18:24:17,92.159.81.217,
TXN-2253,FR6299552066627311171180192,FR0970380209320699720389711,5060.91,2025-09-07 14:56:45,147.237.130.236,Unknown
TXN-4534,FR9265211932680987746932535,FR4346685325872395714410987,8475.28,2024-11-29 10:47:26,36.82.166.58,Restaurant
TXN-5626,FR8415297580681442047187890,FR5877845216829602182740047,4286.81,2024-11-27 14:47:08,93.206.126.231,Tech
TXN-1810,FR6222255655419934860224987,FR4835273707131531024606734,7412.86,2025-04-04 00:38:46,192.168.X.X,Gambling
TXN-9964,FR6207762338662803097827047,FR3331066721708360335342144,6537.19,2025-04-20 09:05:34,,Restaurant
TXN-3742,FR2303101617287349126995318,FR8901305078602155462965712,3132.61,2025-06-19 07:41:48,17.192.122.231,Supermarket
TXN-10223,FR4548440496331379540632821,FR3775174374236462404665964,4281.84,2025-07-06 02:03:03,133.156.178.251,
TXN-9300,FR8382605907536756941071053,FR1124464315783838470794761,4087.82,2025-04-04 12:41:15,30.198.24.254,Tech
TXN-3966,FR2952903344698725332122699,FR9767095479546646933132300,4666.66,2025-07-05 02:32:54,72.127.96.148,Travel
TXN-4993,FR4365184836503239892789381,FR2671960212973244236288479,2278.29,2024-11-23 15:52:23,80.86.33.247,Tech
TXN-2585,FR3337790263864190764310114,FR1005999533498098892880799,4765.02,2025-05-06 05:19:22,14.198.3.167,Tech
TXN-4557,FR1142420239302580616233412,FR9056012839162917297234752,3489.66,2024-11-18 13:01:17,Localhost,Gambling
TXN-13426,FR1348663199200274037186568,FR8110877154954701749898099,1767.37,2025-06-10 19:08:41,38.160.243.9,Tech
TXN-3785,FR8757083076936367735942537,FR7058896415749151232798737,1830.51,2025-02-14 02:13:35,69.230.170.36,Restaurant
TXN-12415,FR2283511996835704438131956,FR7422909101099867238723886,,2025-10-16 08:56:07,102.0.58.237,Tech
TXN-9038,FR4887694679841689853877583,FR5688581084140530115964708,6140.66,2024-12-21 02:46:55,49.164.137.255,Gambling
TXN-7687,FR0499516647873289728511265,FR7842141543217730159150377,9507.5,2025-10-20 05:38:00,121.168.137.186,Unknown
TXN-953,FR0276427870029865383671010,FR0728994539122694174847337,6107.51,2024-12-25 18:41:30,40.37.5.239,Unknown
TXN-14198,FR6289852673892426484157724,FR3189011629566340559138432,2841.4,2025-08-05 12:45:32,120.82.243.129,
TXN-7354,FR5064832088475524797661405,FR5760881158942303842774273,445.75,2024-11-17 20:11:41,,Tech
TXN-10372,FR8952780978658644735701346,FR6004284383210326655216676,2837.26,2025-06-12 14:12:04,161.6.144.64,Supermarket
TXN-13495,FR1720527219192270063529538,FR0366324939144421461034904,2721.95,2025-11-02 21:14:54,,Tech
TXN-1332,FR0515601991840289573997192,FR0729037279858793932313070,9128.88,2024-11-17 20:45:24,123.232.140.248,Gambling
TXN-1578,FR3360313246732106093683245,FR6472904035034701559412915,6462.82,2025-09-18 20:33:17,93.99.103.10,Supermarket
TXN-5311,FR5630982798447461209223929,FR1700196513254420637956194,5775.34,2025-02-11 20:52:48,16.182.8.64,Tech
TXN-10630,FR1736610466097237430589797,FR5085115316708635567822528,8202.02 €,2025-11-01 16:47:04,88.187.103.152,Unknown
TXN-6673,FR6787819406988175428887004,FR4429479751885512643278697,2944.33,2025-06-23 23:35:14,133.60.112.154,Tech
TXN-7732,FR0216367802323433686790289,FR9875815066170764973023360,2529.87,2025-03-27 20:21:52,192.19.20.30,Tech
TXN-2535,FR8939395138151659922207015,FR6501014435133880064416716,4800.11,2025-03-06 14:53:46,165.222.204.252,Tech
TXN-6111,FR3433343331492368767095941,FR0587233281918148211824450,9164.56,2025-02-20 06:23:10,203.27.73.210,Unknown
TXN-3624,FR2749754858441941846150528,FR4220403472140726742095243,4637.25,2024-12-24 01:25:00,146.222.125.159,Supermarket
TXN-11949,FR8115999707625403231185936,FR3385753117926467625028628,7380.34,2025-05-24 11:36:55,88.40.109.166,Supermarket
TXN-3234,FR2935906420170363522756312,FR4132764656519582355713145,6274.9,2025-09-10 04:56:30,147.148.248.248,Supermarket
TXN-4865,FR4449164149440449628007332,FR3221712860535867219496276,7550.03,2025-03-09 18:26:17,192.168.X.X,Supermarket
TXN-4787,FR0924445279503368761465890,FR4165031283798366691596707,3560.33,2025-10-11 06:02:28,15.44.246.137,Tech
TXN-7920,FR3816325537386507213216732,FR5441394238380983705563758,9311.5,2025-02-27 05:59:09,84.139.103.48,Travel
TXN-10918,FR0966937357521014298105437,FR3180785646569080610250862,1362.5,2025-03-24 22:02:43,210.71.185.166,Unknown
TXN-10915,FR8705042774741461991759639,FR0387173453038169516841714,-6545.72,2025-05-25 02:04:33,111.200.67.1,Travel
TXN-3653,FR3445362980371351501101038,FR3297491715963182077453896,7205.23,2025-08-17 12:27:13,57.187.166.85,Tech
TXN-8805,FR3594743668277658841750494,FR2465807013578746291301920,4434.66,2025-09-10 19:56:20,222.57.140.82,Restaurant
TXN-5846,FR8463725864526084848603412,FR2110646180188626028015093,60.68,2025-05-24 16:09:29,49.163.142.57,Tech
TXN-6906,FR1544179474281001584767978,FR2403784211551284616980458,2216.15,2025-02-24 05:18:32,81.176.246.44,Restaurant
TXN-1527,FR8320816324603426164983520,FR2630595036789749047213745,8706.63 €,2025-05-03 19:24:09,126.75.126.40,Supermarket
TXN-10085,FR3756108015163612941982346,FR1867876362079969995923781,1188.58,2024-12-11 03:42:26,61.79.173.204,
TXN-10534,FR0318753484544992885043474,FR5651070303525096627004007,2992.8,2025-10-14 10:52:41,105.219.198.122,Unknown
TXN-2587,FR5836810381942094184152167,FR8525401237144048242650763,4051.3,2025-02-09 12:19:03,192.168.X.X,Supermarket
TXN-10328,FR1322164747068930410438532,FR5722782295078233626937260,8389.79,2025-03-30 16:54:11,8.188.81.108,Travel
TXN-12522,FR2167381495754991081423036,FR5035366427022422789854147,682.18,2025-07-14 12:37:27,5.25.135.244,
TXN-1632,FR6566009692889798077669073,FR5211098049903036115490037,3111.45,2024-12-31 20:53:40,197.243.60.116,
TXN-9761,FR6118310884432353523617870,FR0397146710535942081015200,1145.95,2025-10-30 12:07:15,198.35.38.139,Travel
TXN-2379,FR8135446205495807179738607,FR6263583006264190234680645,1768.66,2024-12-09 06:02:48,,Supermarket
TXN-6712,FR1001846624672312035969565,FR7378676987290883917780770,9692.29,2025-02-07 08:15:59,200.12.106.219,Unknown
TXN-3652,FR5201562881351685576134074,FR0482525753066439101868170,2881.78,2025-07-28 13:11:53,26.11.145.31,Tech
TXN-4344,FR6583919568625416723950645,FR1280151284026517394898533,8564.33,2025-05-28 19:52:46,71.221.130.154,Supermarket
TXN-11764,FR9753282717178215127969166,FR2812110048757275059079189,94.04,2025-01-26 05:45:42,207.108.255.116,Tech
TXN-9151,FR2723231503920833053768215,FR8229041369402516365861763,1324.48,2025-10-31 01:25:36,189.199.120.183,Supermarket
TXN-4269,FR5164219439307959411717955,FR2681069799031192978971184,2675.42,2025-05-23 07:14:42,3.58.196.190,Travel
TXN-12761,FR3384748795379430969585093,FR5733335891600370526397125,728.6,2024-12-09 14:10:11,176.208.230.98,Restaurant
TXN-8972,FR6666790541410335743274777,FR1745802993506074777222685,315.51,2025-01-28 15:40:05,179.229.31.222,Unknown
TXN-8047,FR3154643905429058999022272,FR1723735070725299570541825,5370.98,2025-10-10 09:47:21,,Tech
TXN-12777,FR1690315256704879746362042,FR2019847171321905177474716,7240.75,2025-05-11 20:29:51,::1,Tech
TXN-13968,FR3857124839964086362262314,FR6746058966193580171729027,7165.69,2025-03-26 21:41:14,83.186.94.210,Travel
TXN-11191,FR5989504382693074286876584,FR5589247724696079346947286,8751.35,2025-08-31 19:15:22,3.193.65.9,Supermarket
TXN-6403,FR4092603943734379458593532,FR6274797541706472581782631,3963.03,2025-05-03 01:41:43,193.78.234.106,Travel
TXN-5446,FR7207138719757650510362963,FR9178728645601596639545863,3254.38,2025-02-07 21:19:01,206.250.234.38,
TXN-8924,FR9367578799994560147814319,FR3626198335972032914734776,5111.37,2024-12-15 00:05:41,,Tech
TXN-12185,FR6666430796256705103869372,FR5305964376660295340924358,778.93,2025-08-05 12:12:49,218.139.102.195,Unknown
TXN-408,FR1466298249544027065700039,FR0594875171438825811884436,7498.38,2025-03-30 04:25:31,108.94.239.90,Supermarket
TXN-4674,FR8859978492415358698932895,FR6584007193873685841732517,2160.06,2025-05-21 19:23:08,164.146.190.23,
TXN-2096,FR8987230653949113319840631,FR5151522446391087821231675,3862.61,2025-01-23 19:46:02,184.170.124.19,Tech
TXN-2974,FR2218254180305100147025590,FR2046467724374318178022994,8612.45,2025-06-01 06:27:13,38.65.233.212,Gambling
TXN-6433,FR3741538098829309830023079,FR1548559241953100983913010,941.93,2025-09-11 13:09:22,22.41.43.37,Unknown
TXN-13018,FR3544332250788788485825129,FR6805759279628729820781872,8312.58,2025-09-18 09:09:07,76.227.62.242,Restaurant
TXN-14513,FR8815817083085964967339004,FR9411669115441662237676902,5251.14,2025-09-28 15:43:25,199.108.245.177,Restaurant
TXN-10397,FR2314894168181323595591228,FR5866830661257635855746551,6925.9,2025-02-09 03:59:02,54.68.207.114,Unknown
TXN-7512,FR1590561065644248045044688,FR5410467828648975660726892,1089.32,2025-02-22 17:58:22,132.233.81.199,Unknown
TXN-2622,FR4122745074482493037496590,FR6878634053928598003655466,9053.55,2025-05-16 05:24:15,35.60.142.155,Travel
TXN-14233,FR9764205535698232986311719,FR5239299158810049278304796,4871.94,2025-07-01 09:24:16,181.112.248.181,Gambling
TXN-11714,FR0368407811762033457603201,FR7691383377747831848495619,9504.55,2024-12-03 07:12:40,207.183.9.225,Gambling
TXN-5193,FR5600773828416296777483727,FR5252542759618964429733013,5430.29,2025-01-04 20:06:16,99.138.28.212,Supermarket
TXN-5527,FR6781677046980348136626774,FR8018793260836095184988346,2387.88,2025-05-10 07:51:28,135.54.8.250,Tech
TXN-3325,FR0546723212006376108169781,FR8342618413365051165740017,691.64,2025-06-10 08:34:11,98.192.97.246,Unknown
TXN-525,FR5341977967442047880996328,FR6665658171647262057289197,1639.72,2025-02-14 22:43:15,15.169.173.124,Travel
TXN-11565,FR1828147060061635896512927,FR2243493415582865321844676,630.26,2025-03-03 16:50:54,27.101.103.83,Restaurant
TXN-4431,FR0480988454775185430532350,FR2561932953164760667917674,457.23,2024-12-13 10:01:21,192.168.X.X,Restaurant
TXN-12273,FR3460248294727975132231740,FR7440812185310124343310861,412.93,2025-01-31 22:46:54,33.83.126.176,Gambling
TXN-5610,FR3103411068880137779897799,FR8464608256214614282129711,934.38,2025-04-04 12:34:42,43.7.94.222,Restaurant
TXN-6242,FR4747260618645877390761060,FR8922384606610854458001387,7637.1,2025-08-11 05:23:19,98.211.25.252,Travel
TXN-5908,FR3433686559628731945719615,FR2104755894199307122797096,"8621,3",2025-01-11 22:24:10,43.167.249.144,Travel
TXN-8066,FR1946514714057044826776565,FR6958993862754408407387112,1695.36,2024-12-21 09:45:35,12.121.70.250,Gambling
TXN-12543,FR7218987863533936522886308,FR7965309295119456951945654,7196.72,2025-09-12 10:54:49,216.36.196.195,Travel
TXN-13873,FR4923405891450596631366123,FR8048659022199211075548220,4877.09,2025-11-07 01:57:16,174.142.43.176,Supermarket
TXN-13328,FR2318866448315608203882115,FR8276238858065958969037102,80.88,2025-03-17 16:33:00,26.69.108.125,Gambling
TXN-10587,FR8151071122461110975810429,FR8289787140177529679677389,8901.8,2024-12-16 00:55:13,168.231.95.110,Restaurant
TXN-2551,FR5426610221517617156397701,FR8319969594303640007887608,311.51,2024-12-12 20:27:15,78.109.41.24,Travel
TXN-12399,FR0412687373677638958631122,FR4862765015730486755571324,-8643.73,2024-11-30 12:04:39,132.220.191.196,Travel
TXN-3702,FR0416033295465576652205906,FR0730791731748350113025554,6594.27,2025-11-08 11:41:17,193.72.186.232,Restaurant
TXN-973,FR0627068016175899356785755,FR8126144823191894563045876,3002.1,2025-05-09 20:58:18,95.49.252.164,Unknown
TXN-6553,FR4956725049109582281806480,FR4376736240444755257727353,2496.68,2024-11-21 14:09:44,217.27.34.71,Supermarket
TXN-8070,FR6302508493494170473057585,FR6176868220482840368483839,2208.92,2025-08-13 10:12:14,201.91.158.201,
TXN-3784,FR5455685987050653542065208,FR9855921759564933661942656,5336.5,2025-05-21 22:11:54,188.54.237.32,Restaurant
TXN-12228,FR6122792443759276733280040,FR3566486079887892763572793,1916.25,2024-12-17 09:07:08,214.162.36.93,Unknown
TXN-633,FR1288568832691235402397023,FR9500971021111128038391895,6833.96,2025-07-23 01:38:30,152.54.116.24,Travel
TXN-2841,FR8995288644584739969741356,FR7456874753417932419524714,9159.5,2025-05-28 05:45:02,::1,Supermarket
TXN-2714,FR6067282534010205548562088,FR1199677653906732974537885,6797.98,2025-03-10 00:32:10,160.91.104.52,Gambling
TXN-12315,FR2092544502895315743708627,FR8934179139305606926665382,6224.08,2025-02-08 19:39:39,56.214.136.51,Travel
TXN-7504,FR3134892068809942101423908,FR7575066128489693456257721,8191.62,2025-06-11 22:06:18,211.44.174.205,Travel
TXN-6233,FR2856423801662654004506065,FR5389458710037454452022198,764.03,2025-02-12 11:28:45,184.42.104.249,Restaurant
TXN-13123,FR2622704123090710209411210,FR2784692385402365304821359,629.97,2025-03-28 14:10:26,200.243.97.192,Supermarket
TXN-10519,FR7750874588563138396622354,FR0609264611024250447054141,2432.52,2025-06-08 07:25:00,141.56.104.77,Travel
TXN-243,FR7004004894117180015524384,FR8007573175694562168868457,7483.94 €,2025-06-05 20:10:32,105.122.208.145,Gambling
TXN-13401,FR6464063162745485776084545,FR3208413714791024472366782,5114.34 €,2024-12-20 13:42:45,133.249.143.59,Travel
TXN-2678,FR2030982264916031649553429,FR5480131390886236606126371,8279.69,2025-10-01 11:59:04,101.90.162.165,Gambling
TXN-9174,FR3936656581478961558394397,FR8337601334956281684510433,7265.52,2025-06-28 16:47:39,73.208.212.150,Unknown
TXN-1088,FR2776063582994862145054364,FR4666839216957137171853594,2328.19,2025-03-07 12:13:51,140.13.121.38,Gambling
TXN-5880,FR6968567259636207653314474,FR2303864818556000660687024,2744.74,2025-09-24 05:31:57,136.186.90.204,Unknown
TXN-8810,FR5589309186153618681750514,FR2125598283857101594280582,2512.28,2024-12-21 20:03:57,23.242.131.103,Travel
TXN-8077,FR9413279168645624566065296,FR3166307669095876651117698,1169.98,2025-05-26 09:32:15,75.98.98.113,Travel
TXN-1912,FR8955522859836369628231359,FR9807574188941695023156878,2531.55,2025-09-28 21:43:40,25.43.178.91,Unknown
TXN-5252,FR5571796646623678595437579,FR4245611957159485014574455,7439.75,2025-06-29 14:58:18,50.231.141.252,Tech
TXN-1775,FR8684776623115193701652995,FR4305594145395970608999718,2463.14,2025-05-19 10:24:01,132.170.33.180,Unknown
TXN-6858,FR4285888939864184146216188,FR4593809532018623562861039,2458.78,2025-06-16 18:11:54,19.98.87.69,Unknown
TXN-12751,FR7388858522089253135686930,FR9887787476800748132655328,2236.11,2025-07-30 12:28:05,218.234.92.208,Travel
TXN-5718,FR0634077202480221322036398,FR5218583449419581253989858,6612.23,2025-10-08 16:06:00,129.63.72.131,Restaurant
TXN-12145,FR4115222905617028740285494,FR6768409597298575489926100,4654.5,2025-10-01 08:55:04,37.138.1.125,Travel
TXN-13805,FR8424709575046562174039041,FR2815858298547230575400407,8680.45,2025-08-14 08:53:34,81.215.142.19,Restaurant
TXN-13454,FR0938151239101772226071631,FR5062982049920455840479079,7633.92,2024-12-12 10:35:53,66.212.29.202,Supermarket
TXN-13555,FR2395698519616632652314197,FR2453725120816401518689238,1977.7,2025-05-26 12:45:45,207.217.108.23,Travel
TXN-13110,FR5945326067054898279317679,FR1810535912642715653313041,7658.0,2025-09-28 23:34:47,23.109.47.195,Supermarket
TXN-13383,FR0820012651407802289851634,FR0993871263687375474391769,493.41,2025-10-12 17:10:38,153.28.218.22,Tech
TXN-8438,FR3815387549022025147241372,FR3011998086823033541400395,9327.36,2025-10-12 05:55:24,46.29.54.50,Unknown
TXN-12896,FR6761588618181186800419643,FR1621084618019636767650880,3473.78 €,2025-01-09 01:36:55,152.200.168.23,Gambling
TXN-8602,FR4296292412019266132182264,FR9247820234699984212191203,9527.39,2025-05-04 03:45:00,179.108.236.137,Gambling
TXN-1336,FR3197597384619309058964269,FR9710273997790647520127079,2617.76,2025-06-06 19:17:33,120.21.197.232,Unknown
TXN-7845,FR7672911945936442030499853,FR4309387800070978558155294,1188.37,2025-09-14 14:47:37,65.123.165.194,Restaurant
TXN-13148,FR7209807861867784798573590,FR0759166602154641247860039,6943.74,2024-11-23 11:19:17,5.241.55.71,Supermarket
TXN-4304,FR1690647370967039006100563,FR0413194019967120719096424,-3299.61,2025-10-04 23:24:21,212.90.90.104,Gambling
TXN-9763,FR2109249925429729628138460,FR9740325694235986889010643,7074.19,2025-04-12 19:14:01,,Gambling
TXN-6439,FR9824618861194082450404086,FR1836847810139182588742128,9220.18,2025-08-23 15:26:23,160.0.158.181,Tech
TXN-3607,FR5380943368817024605704250,FR9605932966118454555995893,2590.35,2025-09-09 14:22:37,42.205.110.105,Supermarket
TXN-7959,FR4189557054679639220282112,FR7934632558497788401056436,330.31,2025-03-29 11:17:35,43.85.32.203,Restaurant
TXN-6874,FR0829215926240098909838801,FR5531172667847753190120855,6142.32,2025-06-26 01:47:01,40.112.165.210,Travel
TXN-1648,FR7677077090376451655356562,FR5029006361926572012117607,5545.33,2024-11-24 04:14:21,57.172.229.252,Supermarket
TXN-7017,FR7299861036367324316277546,FR8588538759721691207685581,6309.82,2024-11-28 14:31:49,151.58.54.251,Unknown
TXN-2838,FR8679817600821643560956244,FR9778721669100332644580062,6386.23,2025-05-03 22:35:38,208.73.157.10,Supermarket
TXN-2523,FR2221402356172168965670253,FR6023472026041522329099237,6320.14,2025-08-05 00:39:25,62.193.37.105,Gambling
TXN-14696,FR7071379604525658751106461,FR1555309613815582914710815,7725.66,2025-06-08 11:10:37,147.11.3.78,Unknown
TXN-11358,FR1612658193299214177787267,FR6682122219653589872821923,1345.26,2025-10-15 13:25:01,192.157.73.6,Tech
TXN-1056,FR2841232509557435912571030,FR5521918048193949791864852,8156.71,2025-03-05 12:12:26,189.12.32.231,Tech
TXN-8090,FR7156055569489881058024060,FR4415564999652581293306212,,2025-05-03 02:35:42,179.39.191.223,Travel
TXN-10006,FR8560150073638453283135787,FR5911346755335913884754746,6792.33,2025-11-03 07:46:06,83.186.213.52,Gambling
TXN-4842,FR5885486335962064196641311,FR9808181755869473533914835,9503.19 €,2025-01-07 11:38:51,146.202.186.87,Restaurant
TXN-14974,FR9793638513262301059970180,FR1377936741943502168237731,8767.45,2025-07-04 13:10:48,25.58.230.202,Travel
TXN-6101,FR1706629643725482266248094,FR6268168374938427936648492,254.44,2025-04-17 13:36:18,181.214.72.182,Travel
TXN-11323,FR0761329836659300581563712,FR5241766728158623059520997,8906.23,2025-02-13 08:05:30,14.142.134.3,Unknown
TXN-1135,FR2525251952556087758646630,FR2672359039208086065286973,2755.85,2024-12-21 17:32:57,208.113.126.91,Tech
TXN-12209,FR6865593509724775156234722,FR3825545081932602328360215,4473.16,2025-09-03 15:18:35,53.68.241.71,Restaurant
TXN-5471,FR0295914565508888316367143,FR6313478608125767227916793,973.45,2025-10-28 08:37:16,3.210.1.240,
TXN-9387,FR6714282808997890824027692,FR6279105587310411972058781,4792.46,2025-04-24 13:48:11,186.21.64.34,Restaurant
TXN-1509,FR5874041379669714343090443,FR2773837160102507201606665,4206.98,2025-10-21 22:58:09,153.91.16.40,Supermarket
TXN-4866,FR1142082816037186948120381,FR8538575174098614439968460,9050.18,2024-12-21 14:56:15,123.118.208.218,Travel
TXN-10231,FR9021608262744108249978370,FR6422427777161328710179239,5623.18,2025-03-26 21:06:06,::1,Tech
TXN-9838,FR2485566311646795025452190,FR2818091754149716604848969,422.07,2025-01-10 03:02:14,109.137.155.58,Travel
TXN-8777,FR7418682459555231218184638,FR9032372047626043996211214,4963.56,2024-12-15 22:58:43,83.43.232.247,Restaurant
TXN-1667,FR5452330936120240076748219,FR6020896072180779281728751,8624.19,2025-02-15 13:34:10,52.191.104.30,Tech
TXN-1892,FR0501933138184002653719087,FR8920645085954160794605279,"9770,61",2024-12-27 23:32:35,65.19.80.191,Supermarket
TXN-13813,FR2355222593056792415738765,FR6283701359335520800184746,2742.68,2025-02-15 12:03:11,21.16.25.41,Travel
TXN-5860,FR1237044063353551463102515,FR5291874680256577823434845,4370.69,2025-09-16 18:01:33,140.111.154.136,Tech
TXN-1429,FR5431692534320354024593001,FR9495884079404159292461013,286.26,2025-04-02 15:20:47,5.33.19.212,Gambling
TXN-11422,FR8002722686892363121177975,FR6629372521262554902502487,1764.78,2025-10-18 01:07:18,114.255.100.206,
TXN-8583,FR9292166242977192886334025,FR4543544597647237288015259,9216.49,2025-11-10 12:52:34,76.81.140.0,Tech
TXN-10814,FR7632103472538888232701557,FR4396645233292160064517625,5226.76,2025-02-20 11:09:34,179.61.202.19,Tech
TXN-218,FR2216112423530756793906629,FR5210453600215422347452590,,2025-07-14 04:01:09,4.125.249.222,Supermarket
TXN-4358,FR1849939364090851508228483,FR3873433412630686675318661,"3004,28",2025-03-24 13:14:55,46.62.172.23,Travel
TXN-8858,FR5240917363416671000367826,FR0941928435839258314145626,7294.23,2025-01-17 06:55:04,133.93.40.202,Restaurant
TXN-3997,FR2344405805310848988917485,FR1751518308274997862344576,8253.82,2025-09-21 21:26:02,98.87.67.49,Supermarket
TXN-13974,FR4117826238412565242932509,FR2587997158777807091530487,2282.13,2025-06-03 20:09:41,180.156.167.244,Gambling
TXN-5303,FR2823596062650584141592302,FR9507858420146055901347879,2973.77,2025-08-19 20:03:40,165.34.220.154,Restaurant
TXN-1828,FR7759017985235320664078678,FR0899285728833522511790429,6248.39,2024-11-17 05:24:55,39.251.129.167,Gambling
TXN-11297,FR1001604777543748803988767,FR8098540856250040652715839,8516.69,2024-12-26 07:21:57,156.212.56.93,Restaurant
TXN-11338,FR7187613763660215553285401,FR1039878660230158194586271,9301.93,2025-07-17 21:08:58,96.109.100.175,Travel
TXN-6265,FR0386292809328000112683351,FR6740183613724228901138559,8412.59,2024-11-29 15:04:10,34.76.62.91,Unknown
TXN-5265,FR2817695334075200444034822,FR6456944608493331299508688,8252.44,2025-10-24 06:29:16,177.88.212.93,Restaurant
TXN-14149,FR0752463157323661664900529,FR2575706865007473156302460,4281.84,2024-11-21 02:32:47,135.3.36.114,Travel
TXN-10689,FR6241816303322131535870280,FR5590797993917119074958326,9214.79,2024-12-08 02:53:40,38.6.25.126,Unknown
TXN-171,FR6814643881962740513047956,FR4494987053020498337970937,349.87,2025-01-21 21:18:50,61.161.202.194,Supermarket
TXN-5152,FR6064996232514226203066655,FR1089095347685085496608128,,2025-04-22 07:20:23,106.48.162.196,Tech
TXN-3861,FR4667847437664281576869544,FR9264021559320289176755683,6719.77,2024-12-10 12:05:04,123.89.85.138,
TXN-9319,FR7715850898885457460128236,FR7851777721174601958686896,5949.45,2025-03-06 20:58:56,2.23.109.248,Gambling
TXN-6105,FR2735276070920270253397670,FR2204881163151116580693164,8505.69,2025-04-21 05:27:49,184.99.30.222,Unknown
TXN-10635,FR1347777571736682634461163,FR2894225220181988530393805,7905.26,2025-01-10 17:35:47,143.151.138.237,Unknown
TXN-8836,FR6849939925456734415327297,FR3185777157406206417935890,5136.03,2025-11-08 10:35:55,131.168.155.135,Gambling
TXN-13659,FR6414213406747676450440266,FR5391828032747425498429926,9868.19,2025-09-08 03:56:26,,Tech
TXN-8223,FR8994045061915441265212196,FR4848949337572729325712858,986.58,2025-04-16 09:37:02,123.105.173.218,Tech
TXN-13184,FR6527229285086875134957990,FR2645694776296487745047162,7354.5,2024-12-13 07:35:31,208.125.37.102,
TXN-5284,FR8347957391649836134260897,FR4793648009229465815235212,8795.42,2025-08-16 06:36:00,198.193.121.4,Restaurant
TXN-9550,FR6418809139231117402476563,FR6479698386520679535396946,9734.1,2025-09-10 17:17:27,57.24.226.201,
TXN-310,FR7731361869752912857293842,FR2334244858201704745420718,750.52,2024-12-17 22:45:35,41.232.167.58,
TXN-460,FR1854979162198152101705530,FR0511699994932771609950574,7587.64,2025-04-23 17:39:41,Localhost,Restaurant
TXN-8036,FR9634015326585614714574813,FR2764103910097649103895564,4479.52,2025-10-12 10:33:56,192.168.X.X,Tech
TXN-6370,FR9123855015069360031597064,FR3382919372715712003831787,1201.79,2025-10-08 07:46:21,76.59.107.200,Gambling
TXN-6748,FR4830675079117226408983323,FR2235441031461392201201918,5359.35,2025-08-29 15:30:18,181.58.128.76,Supermarket
TXN-11928,FR6718791962751850351360976,FR9133800813426699090262582,6510.98,2025-09-18 03:46:40,79.206.147.100,Supermarket
TXN-7931,FR7506243932711270067593244,FR3352870286527310186639194,172.23,2024-12-29 19:08:31,191.129.157.188,Restaurant
TXN-1513,FR9286905890886142317111536,FR0532236818418158937644727,8332.12,2025-06-13 04:24:12,,Unknown
TXN-8369,FR4496059819359796014427229,FR5124960769171895350417698,2612.35,2025-05-06 00:08:50,119.101.33.228,
TXN-5456,FR6282758054720169301687128,FR3325043453147270758357816,5929.2,2025-04-08 00:31:23,222.219.147.80,
TXN-7064,FR1204473887672882180177669,FR7570956857395302041567525,,2024-12-13 07:59:20,81.248.42.240,Tech
TXN-6252,FR5106192391673855155173842,FR8054616015226610004465240,3264.7,2025-04-07 19:43:02,205.143.220.107,
TXN-13219,FR8163180645044615178334240,FR1963875280293774762084903,2133.01,2025-06-06 07:04:21,193.221.71.23,Travel
TXN-9622,FR0343030886367318546523680,FR1835155058895617719211605,6373.56,2024-12-20 04:48:41,58.102.108.102,Restaurant
TXN-5500,FR9639645356344617781186904,FR5713256256569272535902729,7138.7,2025-01-05 18:37:35,120.94.18.200,Restaurant
TXN-13765,FR6410940038996976407188478,FR6083992646691145014008492,127.99,2025-07-11 13:52:56,190.133.221.153,Tech
TXN-3583,FR8857336692579060908543031,FR6247941854500309679017486,"6684,61",2024-12-24 21:09:04,63.40.240.175,Tech
TXN-394,FR6404089451488478343676155,FR5905809983379683446634410,5041.79,2025-04-10 04:51:50,75.174.215.55,Restaurant
TXN-3991,FR1677059528463763219511627,FR4969232182196861153146084,6699.79,2025-02-22 05:44:14,202.232.62.213,Supermarket
TXN-6359,FR7562288775104074540375482,FR3652974487173526992568111,6285.91,2025-08-27 13:06:05,81.25.206.63,Restaurant
TXN-6977,FR2524543651777307459546860,FR3724261146156795306682023,7813.6,2024-12-21 09:35:40,197.93.222.243,Unknown
TXN-4062,FR2175155057672775127686927,FR1151059667445180186403174,3124.73,2025-08-09 01:34:24,190.19.11.118,Tech
TXN-4958,FR2774247916332895889164057,FR1695796873297322475582355,1101.61,2025-04-26 20:53:26,181.97.148.230,Tech
TXN-13960,FR2406607591182074619974688,FR6167455646675976870285198,4576.95,2025-07-05 12:22:33,::1,Unknown
TXN-11525,FR6059546728710288268100659,FR9605042907547026079455346,3361.79,2025-02-16 12:12:13,116.6.5.112,Gambling
TXN-1604,FR8364925884924277728249990,FR8907062411370476935453817,2802.49,2025-01-12 09:46:24,177.46.5.140,Tech
TXN-8998,FR6146228707046649603718321,FR0210457088139451692614494,7432.4,2025-06-03 00:11:02,131.8.211.184,Restaurant
